feature,importance
CRTAM,0.0012368742686559092
CXCR6,0.001235441547984932
HLA-DQB2,0.0012338005700477466
IL9R,0.001233482192864422
HADHB,0.0012247590590131149
HRAS,0.0012245385433098605
VDAC1,0.0012182694362200836
KLRD1,0.0012173755942346393
SIGLEC6,0.001211802149543855
AK4,0.001206478979893264
FYN,0.0012042049354433918
LAMP1,0.0011992384014581942
E2F1,0.0011977669439308936
SOCS1,0.0011960115246354487
TNFRSF4,0.0011909760679315446
S100A12,0.0011764485458357831
CD48,0.0011762713319954387
STIM1,0.0011710332192145531
TOX2,0.0011637965784672833
CDKN2C,0.0011604838383686825
DNMT3A,0.0011485985812552163
PTAFR,0.0011481441437747885
NR4A1,0.0011477675795174287
CCL4/L1,0.0011477384844981147
GZMM,0.0011472234331274538
DGKZ,0.0011431508619731072
PIK3R2,0.0011388221654159078
NFATC1,0.0011327586260575263
IL2RA,0.001122886796956706
CUL1,0.0011185483867817247
DVL1,0.001113933816089012
PPP3CA,0.0011120647158481092
SIGLEC1,0.001097572305859819
EOMES,0.0010922868088408771
NUP54,0.0010891699484932632
CDC14B,0.0010659176354147276
CD3G,0.0010584095433667049
LPAR1,0.0010568164259131003
TIMP1,0.001056684580865791
IGHG2,0.0010566037209294955
SFN,0.0010372559569952757
GNLY,0.0010368772222885026
FOXO1,0.0010356453074694468
PDGFD,0.0010325985027347811
CCNB3,0.0010319838624479325
RAC1,0.0010258410275134824
PTPN22,0.0010248849841923077
FOXO3,0.0010227899116230894
CD45R0,0.0010209577209448328
SESN3,0.001011884541088308
WNT11,0.001008943394967622
PPARG,0.00100083919723343
FAS,0.000999242553042568
CNTF,0.0009973730869826823
HMGB1,0.0009926414198852824
RORgt,0.0009881329464495987
BID,0.0009835269261100684
CCL5,0.0009816357447492603
MAPK1,0.0009767775300641465
ATR,0.0009764980077935383
CD226,0.0009755017218386298
UBE2I,0.0009675909703399715
TLE4,0.0009670780280281661
GRB2,0.0009646414954016562
NAA50,0.0009600319191412929
ROCK1,0.0009598639188311911
TRGC2,0.0009588606860526074
ITGA6,0.0009522261917805574
HIPK1,0.0009513717018142301
SMAD2,0.0009481300807131409
FCRL2,0.0009476292079923851
CD45RA,0.0009430139810544759
RSAD2,0.0009428065797055196
KIR2DS1/4,0.0009361457323304185
GBP2,0.0009278010590943739
TTK,0.0009270888999959744
NFATC4,0.000916118728573248
SOCS2,0.0009091061910521609
IRF4,0.0009057239832699922
BTRC,0.0009014617782207545
ALDH1A1,0.0009014433841496351
TREM2,0.0009005190987463504
SEMA4D,0.0008976757744051143
PSMC6,0.000896550056697371
PTPN11,0.0008945758690019463
GRAP2,0.0008935818373419075
TGFB1,0.0008860119228039956
CIITA,0.0008830502986205904
NCF4,0.0008784216317074294
GZMK,0.0008728258104013372
KIR2DL3/4,0.0008700500964494294
TRPC1,0.0008695125790107778
ADORA2A,0.0008672565333180492
IRAK4,0.0008672231740144003
B4GALT1,0.0008665425703218815
ITGB8,0.0008629396468417796
GYS2,0.0008618758328891119
PDCD1LG2,0.0008614941858754673
IL1R1,0.0008612549535619918
ELOVL3,0.0008566173003474142
CD72,0.0008544092582473204
ANGPT1,0.0008535609286141958
ITGA10,0.0008466372492507119
GATA3,0.0008438098286618588
LILRB2,0.0008407482173769918
KLRC2/3,0.0008405105896665608
NFKBIB,0.0008343489994154876
TNFRSF18,0.0008251830918119221
SMARCA4,0.0008246383258548521
FCGR3A/B,0.0008242141374465067
IFIT3,0.0008236315391421787
IFNG,0.000815673718033517
TYK2,0.0008121321996606097
XIAP,0.000811341411499093
SPAG9,0.0008106539272480458
MBD3,0.0008087670716545633
CFLAR,0.0007980720329132868
TNFSF4,0.0007974469527524807
DGKA,0.0007946313237825465
TAPBP,0.0007921749662330925
GREM2,0.0007921632565881453
VSIR,0.0007913432294202495
TRBC1/2,0.0007869086524939708
CD79B,0.0007839994943604846
IL6ST,0.0007832355574009132
PDGFRB,0.0007820355052532426
FASLG,0.0007788056685042876
ADORA2B,0.0007740284812734489
FOXP3,0.0007731265915905089
RARA,0.0007664452539806727
TYROBP,0.0007607417682272198
PNOC,0.0007546258169453206
PIAS2,0.0007512544204892074
CTBP2,0.00075009753599164
IGHG4,0.0007491905960185871
RRAGC,0.0007462028513244463
SESN2,0.0007460005391230656
LILRA4,0.0007456326749810983
ITGAX,0.0007455076641338243
LILRB3,0.0007447678580446369
GLS2,0.000742885693955635
SOS1,0.0007412045635315001
IGHG3,0.0007369751371789632
LGALS9,0.0007332536088062344
ACSL3,0.0007281007571493754
ASB4,0.0007260799944432236
IL12A,0.0007227161307963168
CD160,0.0007224922196876445
SUMO1,0.0007153528495568397
CSH2/GH2,0.0007086290448769911
SMAD4,0.0007081754813287237
SPIB,0.0007069208999101211
ITGAE,0.0007066635491036115
TRIM46,0.0007056936065801857
TPSAB1/B2,0.0007027199463501998
PYCR2,0.0007004256799628574
ICOS,0.0007001054059438917
DLL4,0.0006996131330177134
HLA-E,0.0006994063868603534
TRDV3,0.00069912078126983
RASGRP1,0.000698491126209334
CCNA1,0.0006980876918682294
ST3GAL6,0.0006979814434193765
MAPK8,0.0006954803593259189
ATP7A,0.000694117076352562
CD8A,0.0006937372125487558
MMP14,0.0006910901036795101
CPA3,0.0006909459156466117
RARB,0.0006854881047555494
E2F2,0.0006820320117680566
CDC20,0.000675624719299374
MALT1,0.0006740856274730669
PPT1,0.000672919253690185
CCR1,0.0006727337877932022
CYP4A11/22,0.000668373219440418
GATA6,0.0006673238913540905
CD40LG,0.0006646727163825348
SMAD3,0.0006625233589624287
NFAT5,0.0006620101658966155
CD19,0.0006612939138870437
AQP7,0.0006606151847524618
GZMA,0.000653191425232707
IDO1,0.0006502405085149109
LDHAL6A,0.0006498425863818384
CASP3,0.0006498363579693398
IKZF1,0.0006462441903686993
SIGLEC5,0.0006461464276655298
JAG1,0.0006448030086364024
ACSL4,0.000643731394802654
MAML3,0.0006423874964778322
XAF1,0.0006420650487456615
TRIM2,0.0006376582075799322
SESN1,0.0006363535678134011
ALOX5,0.0006353075986346218
SLC2A6,0.0006322479161309288
PIK3R3,0.0006305208368251295
IL31RA,0.0006265526163612689
IL11RA,0.0006250041796538907
MCM5,0.0006209983234357682
EGF,0.0006199351744088288
NFKB1,0.0006172197120783702
USP15,0.0006152497174465799
PSMD6,0.0006140694378072701
PTGER4,0.000613244848626341
SH2D1A,0.0006116192964734319
HLA-DPB1,0.0006115975162297096
PYCR1,0.0006098453367259278
APH1A,0.0006063487071285642
STAT3,0.0006047640947714005
S1PR1,0.0006042783844331826
OAS3,0.0006028443413761791
HDAC7,0.0005998565250842451
TGFB2,0.0005964435532412447
CDC16,0.0005940079529172576
NPRL3,0.0005939205259131305
PTGS2,0.0005936296030081157
PPP3CC,0.0005804934207948036
OAT,0.0005783554411046103
CBL,0.0005776089737489857
ATM,0.0005707338341077915
IGHV4-59,0.0005679410775220368
RGS2,0.0005664213845795029
CAMK2D,0.00056277554682549
CARD16,0.0005625329563341785
AKT2,0.0005615229543369175
PTPRK,0.0005552019053429044
NFATC3,0.0005520666263300447
CDC42,0.0005512772274852367
PCTP,0.0005434715677950106
GRB10,0.0005422879483387418
LTBP1,0.0005383485123150793
PIK3CD,0.0005361076938897746
PPP2R1A,0.0005343711073176352
HDAC9,0.0005271050878488054
TNFRSF1B,0.000523026678374902
TBX21,0.0005201595565037344
CXCL11,0.000519769177507354
UHRF1,0.000519272986579152
TNFRSF9,0.0005186085472429962
TRGV9,0.0005182992166094484
PTPN2,0.0005111605932519096
PDK4,0.0005109135874796505
IL6,0.0005105660595921806
PPP3R1,0.0005080448696550958
CTF1,0.000503152681498961
ACSL6,0.0005022706440147732
RAG1,0.0005015278322712552
ENTPD1,0.0004991489658159325
TMED2,0.0004886146172702006
TRIM35,0.0004883979369577909
PRF1,0.0004883895873163315
BTK,0.00048489150950209485
ALDH1B1,0.00048237846051811675
IL12RB1,0.0004818795988236185
ACACA,0.00047964552562042566
TCF7,0.0004793056944134201
IFNA6,0.0004725650540664793
CARD11,0.00047029780456428683
CYP26A1,0.00046883687685953836
IL10,0.0004657075384554651
AHR,0.00046454014243745294
MAPK14,0.00046300956936048943
NRL,0.0004600142221275961
NRAS,0.0004577217671434997
NKG7,0.00045593498685729837
NCR3,0.0004554679992407659
ORC2,0.0004550088892850137
SMC3,0.00045191330644750205
PVRIG,0.00044405463725883033
NCR1,0.0004440022923077348
ORC4,0.00043829450496144336
IFIT1,0.0004374300973072316
PTPN18,0.0004350127326066038
MX2,0.0004343117871815056
VAV2,0.00043414827052239705
KLRC1,0.000432883544547499
ELOVL7,0.00042964061550276
BTLA,0.00042309510590240486
CACNB4,0.0004210712564165143
PTPRC,0.00041868985897721263
SLC8A1,0.0004157954660592811
PHC3,0.0004153710178642534
IL1RN,0.0004133645973311477
TRAT1,0.0004095960469850095
BMP8A/B,0.0004094123166135149
