4.674987402,7.562512673,10.78560121,2.938021808,10.33605288,6.211040303,10.66594226,4.812490926,5.812490926,7.353059308,7.16041423,10.62685491,9.53793465,10.15072083,10.49261066,10.38648231,6.812490926,4.16041423,9.512930644,11.65341187,8.271922545,11.15880318,9.353059308,7.828792738,10.1922631,9.683976186,11.71390639,10.00769534,8.665942263,5.353059308,6.967769152,6.16041423,10.3809653,6.600986821,9.301426539,8.804270419,7.828792738,7.656840056,8.10794681,4.353059308,6.482342324,7.235702357,6.053499026,10.88638904,9.95297215,11.98696272,8.49261066,11.78455691,7.053499026,11.27043139,9.06041844,8.907648159,9.661398338,9.397453427,8.7367636,10.9172088,6.74537673,10.5794715,8.728098739,11.78872957,6.482342324,10.02194429,9.706206133,8.899953767,9.42452167,5.259949903,4.812490926,10.31884359,3.353059308,12.5649476,8.7367636,8.836875085,9.06041844,11.77196604,10.38648231,3.938021808,5.440522149,10.07757316,12.25090476,9.836875085,7.69290931,7.812490926,8.419148498,10.20792769,6.353059308,9.52798499,10.33033923,6.307255618,6.967769152,11.03077895,4.674987402,6.710611312
6.549576257,7.766271948,12.22764816,2.539592168,11.03411445,6.380894422,9.788573898,5.300404504,6.215157218,7.61284115,7.042092509,10.50793897,9.588835687,9.959318313,11.13909181,8.323863477,7.397573163,4.457130008,10.04474209,11.59427185,8.240031886,11.24311128,9.329669099,8.083912684,11.93,9.181844472,11.19581838,9.968650138,8.702822517,4.829098785,7.042092509,5.954629668,10.33545145,5.042092509,9.390647106,9.164083033,7.727219171,7.569339512,9.539592168,3.457130008,6.984377011,8.378095789,6.177022089,10.43978811,9.527014102,12.20926465,9.226092695,12.79789646,7.783295096,11.09033895,9.134538758,9.047386808,10.15675349,8.615219873,7.403090168,10.99811271,7.196215654,10.9532201,8.839308984,11.71784203,8.61284115,9.902996899,9.727219171,8.141156636,9.449151951,4.539592168,4.227648162,10.83012306,4.727219171,12.65058289,8.791731933,8.511774224,8.808459019,11.82807378,11.37494082,4.414061286,4.691595262,10.00084422,11.79593192,9.671163362,7.718395321,7.472954975,8.34694709,9.740354574,7.196215654,9.229201953,10.53079905,6.829098785,7.46769925,10.6223326,3.276557762,7.358351854
5.240680299,7.74318064,11.12332335,2.848362876,10.77762128,6.170290971,11.2015097,5.09629039,6.274627631,7.340215973,7.257753812,10.51724786,9.391394696,10.23853183,10.55916931,9.649262776,7.038187435,4.935825717,9.470414696,11.41726903,8.266215391,10.91714115,9.406783589,7.433325377,10.16351244,9.662144067,10.67649936,9.853987425,9.270427642,4.655717798,7.718727596,5.371924832,10.42201006,5.977645893,9.55916931,8.693852927,7.576283331,7.402951728,8.448275718,4.018287878,7.170290971,5.706343871,6.520788218,10.64115317,9.646024402,11.95165068,8.609914109,11.72947684,7.205914881,11.00444595,9.249242312,8.848362876,9.593196714,9.138381723,7.433325377,10.8776501,6.240680299,10.97506735,8.324096307,11.70556635,6.09629039,9.977645893,9.862383347,8.307794495,9.183753231,4.307794495,4.848362876,10.24282557,4.018287878,12.56561088,9.028271966,8.152143624,8.982789196,11.67491136,10.49402131,4.307794495,4.548802594,10.15442457,11.82778807,9.895486788,7.790877382,8.057816242,8.46307272,9.152143624,6.46307272,9.429563458,10.18598478,6.655717798,7.133765095,10.43894993,4.018287878,7.998109996
4.889771257,7.812091893,9.749356138,4.889771257,10.37955449,6.257503042,10.3171179,4.023037788,6.32789237,7.32789237,7.378518443,10.53734574,9.583033373,9.982698859,10.60268649,8.901359231,6.742929869,4.889771257,9.17874893,11.40267098,8.357639713,11.18764899,9.380589793,8.985423496,9.319279239,9.956554886,11.27987085,9.931342098,8.670284567,4.257503042,7.419390724,4.520537447,10.58483112,5.293126951,9.928513283,8.90424174,7.848464283,7.064857964,8.423414981,2.257503042,6.889771257,7.872212886,6.085322066,10.91213907,9.723477506,12.05581282,8.787323988,11.41737438,7.774778735,11.18705736,9.308440007,8.875154161,9.872212886,8.64638138,7.710362006,10.75335807,6.32789237,10.56584207,8.188240379,11.67451163,6.427428043,10.89485245,9.750958243,9.747752252,9.4552112,4.742929869,3.842465542,10.43242872,4.459136903,12.55005475,8.901359231,8.293126951,9.1179693,11.9485486,10.28982433,3.636014665,4.18350246,10.09039306,12.02336925,9.656674135,7.86038745,8.164393637,8.310614378,10.55304241,7.736474847,9.29751872,9.651536937,6.935574947,7.154743467,11.03097197,3.935574947,7.095446284
6.262139247,8.043959077,10.27787217,3.236604155,9.909029497,6.073105423,11.83226126,4.336139829,5.336139829,8.262139247,7.249428196,10.31036319,9.626465926,9.604174916,11.03287558,11.60978004,7.311892283,4.751177328,8.987669946,10.93704387,8.542991399,11.59917423,9.140055667,8.317992482,10.04027403,10.2007387,10.67598983,9.991491657,8.243030424,4.821566656,7.073105423,4.236604155,10.40795969,5.129688951,8.143494751,8.429249233,7.619073792,6.999104841,8.71926808,3.014211734,7.058605853,8.163958853,6.101674575,10.83012867,10.26372028,12.29304834,9.06224443,12.06269861,6.999104841,10.87219273,9.223665099,7.872192729,9.948885486,7.667653972,6.336139829,10.21551886,6.658067924,11.43837802,7.742132188,11.42501638,6.287230228,11.58153408,9.751177328,7.462672235,9.014211734,4.599174235,5.073105423,11.07670766,3.751177328,12.49601117,9.703044832,7.880460345,9.091027331,12.05906118,10.61907379,3.599174235,3.888680852,10.15886998,13.65956995,8.624006088,7.696035774,7.58912057,8.45715523,9.339142317,7.129688951,9.465422846,10.31189228,5.855513988,7.609158323,10.5546627,3.429249233,6.677176747
5.727597864,7.949990286,9.888589741,3.557672863,11.08514987,6.464563458,11.35857276,4.142635363,5.142635363,7.767126228,6.464563458,10.94137716,10.78167454,10.59109586,10.66619732,7.949990286,7.68695588,2.557672863,8.201529053,11.53781244,6.645135704,11.55485234,10.91522487,8.312560365,11.01710448,10.40316291,10.80560038,11.11609358,10.14263536,7.081234819,8.511869173,4.142635363,10.11991529,6.142635363,9.967063799,9.299139849,8.258112581,6.557672863,9.805600376,2.557672863,9.017104481,7.017104481,5.557672863,10.46456346,11.45853967,11.84769171,9.000616359,12.67401682,8.415653858,11.20872455,9.440315912,7.312560365,10.23715296,9.230098205,7.879600958,10.70741998,7.017104481,11.96918385,6.017104481,12.71880475,7.464563458,11.03340629,9.888589741,7.511869173,10.62913523,5.142635363,5.142635363,10.84769171,2.557672863,12.9553475,10.11226171,8.440315912,10.17972468,13.05851474,11.53781244,4.557672863,2.557672863,11.35208873,13.29576512,9.511869173,8.464563458,9.285593317,8.843075082,9.870555818,7.365027785,10.67661394,11.24417339,7.557672863,7.68695588,12.4078597,2.557672863,5.142635363
6.172515276,7.919749206,10.43662272,3.587552776,10.33861857,6.255931285,3.239629472,4.950122855,5.424054043,7.111114732,7.357626682,10.5334146,9.761765136,10.17144144,10.51406057,2.365160354,6.548382178,4.028125367,9.387528167,11.62490362,8.185339317,11.67198156,9.287992494,7.950122855,10.63428703,9.561557567,11.87757162,10.09081064,8.57461372,4.638178849,7.311579314,4.867660695,10.97495471,5.239629472,8.710935191,8.511516885,7.710935191,6.561557567,8.957617392,2.780197854,6.88872231,9.728565085,5.206462608,10.95262536,9.948869972,12.49958667,8.799788582,13.35349,7.102125949,11.32709231,9.187465618,8.133344679,9.684079699,8.684079699,7.76888254,10.54920917,6.625687905,11.14870432,7.619401642,11.41137491,8.662840903,10.42855544,9.89263736,8.133344679,9.732939101,3.687088449,3.780197854,10.19593962,4.239629472,12.79002647,9.097610467,8.311579314,8.984768998,12.05980843,11.24678419,3.365160354,3.687088449,10.56728418,11.37218762,8.901731371,8.074818603,7.76888254,8.702038791,9.47890252,6.857013451,9.556630886,9.679554777,6.028125367,6.950122855,10.89784096,3.239629472,7.387528167
6.634693519,7.862499437,12.56511963,3.556691007,11.26864471,6.194120928,9.956621614,3.971728506,5.431160125,5.971728506,7.463581603,10.75527247,9.704178619,10.29815799,10.75418076,8.073266533,6.862499437,3.194120928,9.988536794,12.08850564,7.878619102,11.1574299,9.346767938,6.761805437,11.89059174,7.505707078,11.7437681,9.966081943,8.662890411,4.087205724,7.101011523,4.910327962,10.71768288,4.474228847,9.425684995,8.994096319,7.232256057,7.74431801,9.161553065,1.971728506,6.21965602,8.25095215,5.634693519,10.46625079,9.059191348,12.56698599,7.925924817,12.78203236,7.75308822,11.51990822,8.986678848,9.174668565,8.86654627,8.490053814,8.420189007,11.07063787,6.81303076,11.05210192,8.468915047,11.5560647,9.275509255,11.16237629,10.09584982,9.389581021,9.662890411,4.556691007,4.634693519,8.817218557,3.708694101,13.32781361,7.662890411,8.101011523,8.850290379,11.47555424,11.94948543,3.556691007,4.708694101,10.40357429,11.69168768,9.381119443,7.971728506,7.690546754,8.791907469,9.596219371,7.232256057,9.397993261,10.6227802,6.726616009,6.726616009,11.26481692,5.846197624,7.979223043
6.478751747,8.165444135,11.11388593,2.288927189,10.92464531,6.146908184,12.06082927,5.043814691,5.45885219,8.109106151,7.243123499,10.45257686,9.822256921,10.1218172,10.80954587,11.8149373,6.84351604,4.37639003,9.864466435,12.36072471,8.076829748,11.82468857,9.23729442,8.096282111,10.69193921,10.3948357,10.367078,10.15620593,8.555713729,5.146908184,7.030394175,5.096282111,10.6596146,5.37639003,9.608599309,8.862574376,7.628777191,6.646479193,9.713093477,2.288927189,6.610855283,4.932783378,5.748358807,10.85021513,9.792752927,12.62012407,9.877641824,12.51292886,7.344209624,11.27192076,9.23729442,8.050478421,9.826145589,8.207790426,7.083343055,10.47132154,6.243123499,11.45822588,7.689806625,11.48798601,6.947138671,11.19956992,9.96664683,7.748358807,9.257593982,3.748358807,3.989366907,11.1913023,5.873889689,12.78027926,9.818357743,8.583547937,8.950705286,12.15581972,10.94445791,3.096282111,4.37639003,10.2181856,13.8469891,8.881384226,8.023636809,7.300154444,8.637655343,8.824202565,6.418210205,9.096282111,10.11388593,5.961352531,7.84351604,10.43740377,1.873889689,7.601810144
5.507401481,7.995687962,10.72118077,4.244367075,10.66053124,6.87663529,2.337476479,4.981332669,6.861038435,7.738355916,7.195457474,10.42626472,9.837322366,10.35845642,10.93924727,1.92243898,6.952186323,2.92243898,9.870806212,11.2748503,7.677326482,11.32758044,9.587774897,8.780419975,11.0713392,10.18766332,10.95034498,10.27705569,9.362616042,5.195457474,7.18296653,5.546929845,11.0940328,6.244367075,8.999254577,8.556645,7.575881219,6.092363981,8.632097228,4.144831401,6.56629517,5.585403993,6.337476479,10.83632569,9.997472372,12.32474049,8.948501277,12.00591831,7.131892346,10.80202223,9.532233334,9.144831401,9.933666235,9.268213817,7.712515911,11.07641316,7.279990985,11.03531284,8.880508299,11.74686742,7.051721997,12.11678545,9.948501277,8.320470054,9.135138005,4.42493932,3.92243898,10.98583406,4.337476479,12.95792543,9.620564832,8.512402162,9.118836193,12.16362769,10.51738557,3.796908098,4.244367075,9.798955927,12.22469709,9.941102824,7.668393357,7.703798693,8.585403993,11.17982682,7.686204633,9.232294243,9.108965949,6.359844292,7.507401481,10.88822326,3.796908098,7.907332088
