feature,importance
VTCN1,2.6049761544224412
TNFSF9,2.597988008977546
LAMTOR3,2.571494381097843
OAS1,2.5214093984823545
TLR7,2.487148653892286
TRAC,2.478183420723404
PPP2R5E,2.4494022733063363
ALDH1A1,2.4490893271008685
CTLA4,2.4478353528405634
TIGIT,2.4465543594509604
INPP5D,2.4438701364015207
AKT3,2.388271911591542
OSM,2.3756701559443694
CD3D,2.362572931593009
CREBBP,2.356666527330113
LCK,2.310084864270276
ITGB3,2.29961455760044
EIF4B,2.2953977788469
TIMP1,2.2923655518602533
NOTCH2,2.2829139014332145
CD84,2.2816441521038784
CCR5,2.260357253322813
PRKDC,2.202098382108163
CD68,2.2004496137270575
RAC1,2.1885479961641323
ITPR1,2.1608778404102513
CYLD,2.0974589565668706
TGFB1,2.091574770390048
PHC3,2.086424485632321
BST2,2.077845480302471
HLA-DQB2,2.075902155552326
UBE2D1,2.0741933229856695
CD38,2.060676551245593
GREM2,2.042259752420156
TPSAB1/B2,2.0095068574864565
PTAFR,1.9924567787784389
MALT1,1.9537969318160155
KRAS,1.9219396042608519
SCP2,1.9020351074436652
NFATC2,1.8929209601865113
EFNA1,1.8874696002610647
CMKLR1,1.8855675693873988
CASP9,1.8797000912408603
PPP3CC,1.8777805881037684
ACSL3,1.875835590148278
TRBC1/2,1.872862285513544
AQP7,1.849640120449689
CD163,1.8433933595691945
DAPP1,1.834893360388156
SUMO1,1.8119109507365507
FCRL2,1.8069220381301008
EHHADH,1.7364927943109556
SFN,1.7282929157662488
ACACA,1.7186585282612867
TNFRSF14,1.6929834009244291
CXCL8,1.6912848681966512
CASP8,1.681028515380617
SPAG9,1.672614357991799
TREM2,1.663247477669549
IL21R,1.6511541140383117
CD70,1.6481416512444989
NCF4,1.6358185915635026
AKT1,1.6330630557764123
LPL,1.6295524579231244
CCNC,1.6074608238308432
CARD16,1.6054041706875761
PSMC6,1.5689598704656962
LILRA1,1.5506599737759996
VSIR,1.54958578765013
TYROBP,1.5283292559281298
TOX2,1.5199837436773236
ANAPC4,1.5139710736157659
ITCH,1.5094868598870805
PECAM1,1.508593461349407
TAB2,1.5068580255775155
RASGRP3,1.4651603655464687
VEGFA,1.463716682094884
CD96,1.4488693772457615
ICAM1,1.443556058298856
HDAC7,1.4410749099785904
NFATC3,1.4247389917345836
STAG2,1.4233524938171895
IL9R,1.423056102577963
LPAR1,1.3961296843382838
SIGLEC6,1.3806298013820901
OAT,1.3771910330752841
LAMP1,1.3733995673967703
GRB2,1.3672626803743204
ITGAX,1.3558974317872359
UCP1,1.3510933754853454
PDGFD,1.3468383526750543
TRGV8,1.3349700826091704
PCTP,1.3317547194548651
TBL1XR1,1.3311513246068423
TRIM2,1.316881081602011
SH2D1A,1.3149518581393682
KIR2DL1/2,1.3051330436095907
LILRB3,1.3015676116967518
IL16,1.3004295803594688
PDCD1LG2,1.2929256041562809
IGHG1,1.2665708196967411
CD3E,1.2499743239115013
GLS,1.2368562950650086
HRAS,1.235286481775013
UBE2I,1.222587828925566
IDO1,1.1947594297473614
LEF1,1.1787176940271094
CSH2/GH2,1.175186178748732
LILRB4,1.1261620462769173
NFE2L2,1.118764627206894
CDC14B,1.1158118972479243
IL10,1.1072964475331397
NFKBIE,1.1020382275936003
CD14,1.0957997858834085
CPA3,1.0949012188347658
PPP2R1A,1.0926463321292494
IGKC,1.0883983094706313
CD19,1.0830542262170537
IL13RA1,1.0687159084678022
ITGAE,1.0474443270151972
PPARG,1.0423494495453134
PDK4,1.0325120435830575
STIM1,1.032036205346861
NAA50,1.0083965983904049
HAVCR2,1.0000604710682228
UHRF1,0.9991605534225158
BCL2,0.9981892621742473
CCNB1,0.9977515590621667
TRDV1,0.9923832386250107
CD101,0.9915868798865748
PIAS2,0.9872559573665829
PLSCR1,0.9682787742935842
FGF10,0.9665612762253998
IRS1,0.9636738412986253
B4GALT1,0.9515788279310042
TRIM35,0.949675818482963
MBD3,0.9489267904155164
RICTOR,0.9443211992144791
LILRB1,0.9417414153506567
AKT2,0.9325602374413854
LAG3,0.902729770307307
PYCR2,0.9007238079499517
BID,0.8995155512982618
PPP3R1,0.8981842375716215
KLRG1,0.8968506034171987
HGF,0.8959147885057456
IL1R1,0.8882539089631138
PTPRJ,0.8877384569854205
IGHD,0.8815548345753561
FCGR1A/B,0.8812539458392578
ORC2,0.8779694322887738
CEBPB,0.8778365020199336
ALDH1B1,0.8726997503291645
ACAT2,0.8704329852344354
PTPRC,0.8643130645618274
CCR1,0.854017293446413
PSMA6,0.8458765044288139
PRKCB,0.8449162080391175
PTPN7,0.8420083862659549
ITGB8,0.8317462611669427
CCL4/L1,0.8249659757230946
FASLG,0.819860694890599
PPM1F,0.8054808770659666
ANGPT1,0.7959837682340648
CDKN2C,0.7856929431595194
FOXO3,0.7819136948547063
IL7,0.7727903563653571
IL6ST,0.7713083071037343
IGHG3,0.7706022758548968
CFLAR,0.7684084552979347
HDC,0.7625880674163564
IRF8,0.7605944739271124
SESN2,0.760115863012382
IFIT1,0.7534791192167359
HLA-DRA,0.7492485572732679
TRAF2,0.7464084440717558
FCER2,0.7417755401053884
HLA-DPB1,0.7355204418000474
LEPR,0.7345228917264692
GZMA,0.7340948206063351
TRGV3/5,0.7329067549579946
IFNG,0.7296516555442509
IL11RA,0.7277575345393943
SOS1,0.7270348953494832
CDC16,0.7169403219294781
PPT1,0.7040696925915052
CTBP2,0.6998412113609288
STAT3,0.6967610926846495
CD86,0.6951181402803751
NR4A1,0.6951110453167999
SMARCA4,0.6936268050624429
CD160,0.6920459436293512
IL10RB,0.6914230852925575
CUL2,0.687305518754004
CD22,0.6751981985762779
CD45RA,0.6545200046949194
IGHV4-59,0.645320189783382
NKG7,0.638846127291265
RELA,0.635156952796784
CTSW,0.6338045535680698
HDAC9,0.6263385555339965
DGKZ,0.6251071427298475
TRPC1,0.6249299638925249
CYP4A11/22,0.610273153737001
HADHB,0.6076234101276599
NRL,0.6047263309466191
PTGS2,0.5896831356455688
NPRL3,0.5835925206084123
STAT1,0.5774453416970391
NFKB1,0.5772344534247027
CCNA1,0.5613042986986428
MAML3,0.5605624555637168
PTPN11,0.5585953813017674
ACADVL,0.5528535363114457
PPARGC1A,0.5512535345982287
CCL3/L1,0.543926160960044
MX1,0.5438540306785893
ELOVL4,0.5422594233966789
DNMT3A,0.5332802997507236
PIK3CD,0.526726650579488
PPP3CA,0.5238810246924104
TRGV9,0.5076328145328435
ELOVL2,0.5038868817506414
ELOVL3,0.5009955895600985
IGHG4,0.5002553684798277
CD40,0.4838551809521015
PTK2B,0.4815552477572733
FUT4,0.47718684811470413
LGALS9,0.4746946261141411
IL6,0.4691512052799147
VAV2,0.4682506171266397
RORgt,0.46729767725666504
STAT5B,0.4489150047863329
SMAD2,0.44778063950076674
LILRA4,0.44413322136263933
FZD7,0.4439724315145424
CREB5,0.44317750852636595
CASP3,0.44250796692876726
SESN1,0.4424234694121705
TNFRSF9,0.43429550479313744
SYK,0.42663556561314914
CYP26A1,0.42328037357413395
MAPK1,0.42051231272414075
MCM5,0.4121486985063675
ICOS,0.41090236162557425
GNLY,0.4022779632805712
IFNA4/7/10/17/21,0.401013937143429
TCL1A,0.3997104821908004
LDHAL6A,0.39672838556634815
RAG1,0.3940880014146789
BTRC,0.3801788903406693
TGFB2,0.3764339544323904
RGS2,0.37301578133659613
TLE4,0.36403134690756134
TNFRSF1B,0.3626285104692599
CREB3L2,0.35457656424402983
TRIM46,0.35271448807729694
PSMA1,0.35240116674917776
IL1RN,0.34850122681666473
BAK1,0.34623682579366793
PPP2R5B,0.34217242203007514
MMP14,0.33875651183406347
FOXP3,0.3387187425426747
HIPK1,0.33272437748888806
WNT11,0.3251588723104662
SIGLEC1,0.3217714174050353
FAM30A,0.31924360917427735
IRAK3,0.309500898680419
DLD,0.30401093962606673
IGHG2,0.3029201288308533
LILRB2,0.2965318754678576
ZAP70,0.2935055108397025
SPIB,0.2907625490881419
E2F2,0.29030568626979364
PTPN18,0.2861483005396576
CCR7,0.2859435728101452
PBX1,0.28589490126455835
HLA-DPA1,0.28407800315995185
MAPK11,0.2838837179801961
TNFRSF17,0.2811146360317279
S100A12,0.27780303276718626
CD226,0.2771922503185703
CD79B,0.2759124338448886
AHR,0.27019908798853004
LTBP1,0.26792903826876546
LDHA,0.2671159818560692
CEBPD,0.25891707815413456
FOS,0.2528114854885131
MX2,0.24886408412303834
ZNF683,0.2458403652399341
ACSL4,0.2452060378464708
NRAS,0.24304951258355978
ALOX5,0.24109253695915858
TNF,0.2410677511452203
TLR10,0.23658846730769756
GBP3,0.23632199052719766
APH1A,0.22739915279329964
GBP2,0.2269795799225263
EGF,0.22201172265986074
KLF2,0.21733361280998598
ELOVL7,0.21288939317610234
ACSL6,0.21129387995712462
TBX21,0.20510764476050228
BTLA,0.20123986875140418
MS4A2,0.19913278906520063
E2F1,0.19507276599034448
MAPK9,0.19501029141389903
CD40LG,0.19256487411032777
RGS16,0.1886490374895115
CDC42,0.18713604500403327
GRAP2,0.1871165314389867
IL12RB1,0.18226361764229684
TRGV4,0.1790126751204207
IL7R,0.1789830026168849
CXCL11,0.1711508935364359
GATA6,0.17109978236628084
PYCR1,0.1708421048179529
NUP54,0.1691070540215826
INPPL1,0.16907160079724556
TRDV3,0.1665201760486955
NCR1,0.16533639529512392
TLR2,0.163906866903939
MAPK14,0.16377463866428385
TNFSF4,0.16317366974041747
BPI,0.16282558414479084
SP100,0.16255848238041254
ATM,0.16107118814638602
TTK,0.16045019762962714
NFATC4,0.15393831724887871
DIABLO,0.14757704983219108
TLR1,0.14477134741372472
GZMK,0.14330963175116626
E2F5,0.14036238887561545
RBX1,0.13850372823378013
CTF1,0.1366496569293166
ST3GAL6,0.13412762742908244
CD244,0.13211018653524031
RARA,0.125310395480816
JAK3,0.12514993467696342
CD3G,0.12286226256677607
CD8B,0.12233910934783657
TNFRSF4,0.12203355147895842
IGHA1,0.12021127947794645
GYS2,0.11979440689458508
IL1B,0.11702902301183966
TRGC2,0.11524126892287133
ITGAL,0.11489558220177071
CALM1,0.1143852220456743
BCL2L1,0.11354062809505958
KLRB1,0.11292803374653458
IRF4,0.10905532336835616
BMP8A/B,0.10534462190060656
FBXW4,0.10473179487963291
PIK3AP1,0.10202964040865033
IFNA5,0.10149994179071523
LRP6,0.10010815940731914
ACOT1/2,0.09839699440206812
ASB4,0.09644140103744549
PIK3R2,0.09587540913142681
PRF1,0.0955245214428842
CD72,0.09451368706238263
MCM7,0.09427357235790015
FYN,0.09381309776735094
KIR2DL3/4,0.0931186058869197
PPP2R1B,0.09240341667208841
CD8A,0.09230879628687297
FAS,0.08307614025561366
RARB,0.08240555996578554
CBL,0.08223299270828317
IL15,0.08068892290026013
GZMB,0.08020061502822534
SEMA4D,0.07818083147664569
ATP7A,0.07775051674775521
XAF1,0.07313551088523296
GLS2,0.07280381027236993
TNFRSF18,0.072368264412889
IFNA6,0.07094647811282864
IKZF1,0.07061196144607942
PDCD1,0.07021567341631337
OAS3,0.06986137263537487
S1PR1,0.06948432640544519
TAPBP,0.06843118396666732
IGHM,0.06623288375463815
PTPN2,0.06490137581437268
TYK2,0.06167680887733417
SEL1L,0.05992745878092506
PSMD6,0.05577384275486605
CD45R0,0.05546463098651847
CARD11,0.052668884732734615
FOXO1,0.05216972716899572
CUL1,0.05026051818469382
IGLC1,0.05025856353380983
TRGV2,0.04933274054419503
PDHB,0.04902717830784981
DGKA,0.048688490965584086
SIGLEC5,0.048549551538256464
CD28,0.046450807097111815
TMED2,0.04606358955683805
PVRIG,0.04239551402240953
KLRK1,0.04129044460795346
FCGR2B,0.04106337796193423
RBL2,0.04091138150794236
PLCG1,0.039131834355536195
DHRS3,0.039045195950208736
SMAD4,0.03826101321362955
SOCS2,0.03669034051284232
RASGRP1,0.03584162010962093
RRAGC,0.03462288806388141
NT5E,0.033919117442857964
CACNB4,0.03330679655920378
RSAD2,0.03323660944749008
NFATC1,0.03302630388318591
PRKCZ,0.03239117044874616
VCAM1,0.031036629754989043
PNOC,0.03083924693661612
PPP2R5C,0.029924154340363097
FPR1,0.029886203468248405
SLAMF6,0.029844890223107965
CXCR6,0.029406317974877208
CHUK,0.029394618161480895
TAF6L,0.02930042178269533
CSF1,0.029185409335921907
CIITA,0.028889944331483834
TRAT1,0.028438410630491302
GZMH,0.02668063677584826
LILRA3,0.02648324375245671
ADORA2B,0.025139111726251117
NFKBIB,0.024791352904996154
YWHAZ,0.024522425866197965
SLC2A6,0.024303090564902867
IL31RA,0.02375455994265551
MAPK13,0.023234626367320193
CD48,0.022267317247020135
GZMM,0.02196022065855735
PTPRK,0.02167799070156362
PIK3R3,0.02134311152358889
PDGFRA,0.02099805271036476
CDC20,0.020984015417850308
PDGFRB,0.01857216402085998
PTGER4,0.01848940935681866
HLA-E,0.01822150728021316
GRB10,0.017429700659397526
GOT2,0.017399017331480502
ITGA6,0.01669480121828312
CD6,0.0166503570370403
DLL4,0.01487975093955587
GLUD1/2,0.01383865655908871
CR2,0.013813777466218343
TUSC2,0.012389145491068686
JAG1,0.012162797351024998
GATA3,0.01195863540126059
CD5,0.01164590269114069
SMC3,0.010483172186655974
CDH1,0.010342577353045838
IL18,0.00995215568107378
KLRC2/3,0.009291559220330902
XIAP,0.008971090511859117
TNFRSF10A,0.00852800564928507
SLC2A12,0.007427614223919116
LYN,0.005929531046518476
TELO2,0.005754104446249962
CCL5,0.005383453562890702
KLRD1,0.005276258919181882
EOMES,0.005106681179461424
CHEK1,0.004880836695254665
